,Like or not like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
28,0,0.827,0.686,0,-5.395,1,0.188,0.383,0,0.112,0.392,147.996,'audio_features','68XYuWpREjRfSrTvfarUId','spotify:track:68XYuWpREjRfSrTvfarUId','https://api.spotify.com/v1/tracks/68XYuWpREjRfSrTvfarUId','https://api.spotify.com/v1/audio-analysis/68XYuWpREjRfSrTvfarUId',244640,4
29,0,0.674,0.504,0,-6.309,1,0.193,0.153,1.48E-06,0.0959,0.206,174.062,'audio_features','56fIJn2ZNGOg7YTtnyFL89','spotify:track:56fIJn2ZNGOg7YTtnyFL89','https://api.spotify.com/v1/tracks/56fIJn2ZNGOg7YTtnyFL89','https://api.spotify.com/v1/audio-analysis/56fIJn2ZNGOg7YTtnyFL89',291747,3
30,0,0.901,0.292,2,-7.74,1,0.289,0.0978,0,0.0816,0.339,100.54,'audio_features','3lSR267IJfT54p0Gfuw7mi','spotify:track:3lSR267IJfT54p0Gfuw7mi','https://api.spotify.com/v1/tracks/3lSR267IJfT54p0Gfuw7mi','https://api.spotify.com/v1/audio-analysis/3lSR267IJfT54p0Gfuw7mi',190595,4
31,0,0.751,0.597,9,-6.59,0,0.125,0.0659,0,0.0881,0.168,123.997,'audio_features','6o4nVtywF4F75RkOcDxrtd','spotify:track:6o4nVtywF4F75RkOcDxrtd','https://api.spotify.com/v1/tracks/6o4nVtywF4F75RkOcDxrtd','https://api.spotify.com/v1/audio-analysis/6o4nVtywF4F75RkOcDxrtd',202533,4
32,0,0.745,0.572,2,-6.576,1,0.202,0.027,0,0.09,0.191,103.026,'audio_features','3gnIe8vST02y0CjmQed9v1','spotify:track:3gnIe8vST02y0CjmQed9v1','https://api.spotify.com/v1/tracks/3gnIe8vST02y0CjmQed9v1','https://api.spotify.com/v1/audio-analysis/3gnIe8vST02y0CjmQed9v1',297822,4
33,0,0.526,0.655,1,-4.208,0,0.326,0.0566,0,0.116,0.161,121.127,'audio_features','11BIoKDpTJHX5mZt6p566h','spotify:track:11BIoKDpTJHX5mZt6p566h','https://api.spotify.com/v1/tracks/11BIoKDpTJHX5mZt6p566h','https://api.spotify.com/v1/audio-analysis/11BIoKDpTJHX5mZt6p566h',267212,4
34,0,0.791,0.49,11,-9.05,1,0.242,0.187,1.95E-06,0.104,0.0471,133.085,'audio_features','1snt6FNtZASSQrJuS9serg','spotify:track:1snt6FNtZASSQrJuS9serg','https://api.spotify.com/v1/tracks/1snt6FNtZASSQrJuS9serg','https://api.spotify.com/v1/audio-analysis/1snt6FNtZASSQrJuS9serg',209453,4
35,0,0.835,0.436,0,-9.602,1,0.176,0.0235,0,0.635,0.241,133.942,'audio_features','4YJmZfvlheSziXem8HBWrj','spotify:track:4YJmZfvlheSziXem8HBWrj','https://api.spotify.com/v1/tracks/4YJmZfvlheSziXem8HBWrj','https://api.spotify.com/v1/audio-analysis/4YJmZfvlheSziXem8HBWrj',189853,3
36,0,0.676,0.43,1,-9.533,1,0.525,0.00199,2.46E-06,0.08,0.123,145.802,'audio_features','2JfeUjJvP1lJkCSne9g0de','spotify:track:2JfeUjJvP1lJkCSne9g0de','https://api.spotify.com/v1/tracks/2JfeUjJvP1lJkCSne9g0de','https://api.spotify.com/v1/audio-analysis/2JfeUjJvP1lJkCSne9g0de',220427,4
37,0,0.699,0.71,2,-7.381,1,0.0437,0.000907,0.000783,0.237,0.0387,99.994,'audio_features','4uCAKqQQYJaIvyzq4sZkaO','spotify:track:4uCAKqQQYJaIvyzq4sZkaO','https://api.spotify.com/v1/tracks/4uCAKqQQYJaIvyzq4sZkaO','https://api.spotify.com/v1/audio-analysis/4uCAKqQQYJaIvyzq4sZkaO',255787,4
38,0,0.79,0.62,7,-8.278,1,0.195,0.0226,0,0.365,0.258,129.959,'audio_features','07GilNHSfS5oicUgHgU7VG','spotify:track:07GilNHSfS5oicUgHgU7VG','https://api.spotify.com/v1/tracks/07GilNHSfS5oicUgHgU7VG','https://api.spotify.com/v1/audio-analysis/07GilNHSfS5oicUgHgU7VG',209413,4
39,0,0.745,0.635,11,-9.735,1,0.269,0.013,0,0.06,0.528,94.868,'audio_features','4ztaHDRJVuQe61KVCIpgqw','spotify:track:4ztaHDRJVuQe61KVCIpgqw','https://api.spotify.com/v1/tracks/4ztaHDRJVuQe61KVCIpgqw','https://api.spotify.com/v1/audio-analysis/4ztaHDRJVuQe61KVCIpgqw',207987,4
40,0,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.273,118.97,'audio_features','10I3CmmwT0BkOVhduDy53o','spotify:track:10I3CmmwT0BkOVhduDy53o','https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o','https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o',232093,4
41,0,0.917,0.328,1,-11.258,1,0.398,0.0462,0.0884,0.29,0.196,139.964,'audio_features','7xbV9wF8FcmBq4KNG2gZOY','spotify:track:7xbV9wF8FcmBq4KNG2gZOY','https://api.spotify.com/v1/tracks/7xbV9wF8FcmBq4KNG2gZOY','https://api.spotify.com/v1/audio-analysis/7xbV9wF8FcmBq4KNG2gZOY',204187,4
42,0,0.615,0.648,5,-3.792,0,0.22,0.0411,0,0.277,0.268,169.912,'audio_features','2MFpcxCZT7JXFKjGJisN2L','spotify:track:2MFpcxCZT7JXFKjGJisN2L','https://api.spotify.com/v1/tracks/2MFpcxCZT7JXFKjGJisN2L','https://api.spotify.com/v1/audio-analysis/2MFpcxCZT7JXFKjGJisN2L',223147,4
43,0,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.258,83.505,'audio_features','0Di26AbdtizzHkFstPyt7A','spotify:track:0Di26AbdtizzHkFstPyt7A','https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A','https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A',227727,4
44,0,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.166,140.171,'audio_features','2eqUZAVXjK61mZqLl4LKJJ','spotify:track:2eqUZAVXjK61mZqLl4LKJJ','https://api.spotify.com/v1/tracks/2eqUZAVXjK61mZqLl4LKJJ','https://api.spotify.com/v1/audio-analysis/2eqUZAVXjK61mZqLl4LKJJ',219759,4
45,0,0.693,0.533,9,-6.421,1,0.0366,0.347,0,0.287,0.241,120.018,'audio_features','7HKrDkHd5kPARX4O7Su70O','spotify:track:7HKrDkHd5kPARX4O7Su70O','https://api.spotify.com/v1/tracks/7HKrDkHd5kPARX4O7Su70O','https://api.spotify.com/v1/audio-analysis/7HKrDkHd5kPARX4O7Su70O',273969,4
46,0,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45E-06,0.16,0.25,85.011,'audio_features','7vL1M0BHhpjbaKrwRimJ4L','spotify:track:7vL1M0BHhpjbaKrwRimJ4L','https://api.spotify.com/v1/tracks/7vL1M0BHhpjbaKrwRimJ4L','https://api.spotify.com/v1/audio-analysis/7vL1M0BHhpjbaKrwRimJ4L',251333,4
47,0,0.842,0.587,7,-6.677,0,0.069,0.00941,0.000337,0.111,0.135,145.016,'audio_features','55fA0W0L1GqJRfZ7HLrf6O','spotify:track:55fA0W0L1GqJRfZ7HLrf6O','https://api.spotify.com/v1/tracks/55fA0W0L1GqJRfZ7HLrf6O','https://api.spotify.com/v1/audio-analysis/55fA0W0L1GqJRfZ7HLrf6O',202804,4
48,0,0.926,0.517,9,-6.794,1,0.184,0.00218,0,0.091,0.269,132.07,'audio_features','0tISnxqgVmxqhVghsTi2Rr','spotify:track:0tISnxqgVmxqhVghsTi2Rr','https://api.spotify.com/v1/tracks/0tISnxqgVmxqhVghsTi2Rr','https://api.spotify.com/v1/audio-analysis/0tISnxqgVmxqhVghsTi2Rr',197747,4
49,0,0.648,0.862,1,-4.527,0,0.0777,0.0169,0,0.0937,0.176,127.857,'audio_features','2kfpH2OAAdpk5J3JaraAIh','spotify:track:2kfpH2OAAdpk5J3JaraAIh','https://api.spotify.com/v1/tracks/2kfpH2OAAdpk5J3JaraAIh','https://api.spotify.com/v1/audio-analysis/2kfpH2OAAdpk5J3JaraAIh',197800,4
50,0,0.663,0.649,6,-5.176,0,0.192,0.0152,0,0.182,0.628,132.119,'audio_features','0r9fi2sGPKFSCGIKKGrXzM','spotify:track:0r9fi2sGPKFSCGIKKGrXzM','https://api.spotify.com/v1/tracks/0r9fi2sGPKFSCGIKKGrXzM','https://api.spotify.com/v1/audio-analysis/0r9fi2sGPKFSCGIKKGrXzM',283747,4
51,0,0.658,0.748,4,-4.895,0,0.288,0.0491,0,0.105,0.283,136.988,'audio_features','7clUOYJb0WsAgFQEgDxSIT','spotify:track:7clUOYJb0WsAgFQEgDxSIT','https://api.spotify.com/v1/tracks/7clUOYJb0WsAgFQEgDxSIT','https://api.spotify.com/v1/audio-analysis/7clUOYJb0WsAgFQEgDxSIT',309947,4
52,0,0.782,0.572,4,-7.467,0,0.0385,0.0516,0,0.33,0.237,120.021,'audio_features','2XhWx5K2hFm1lsKSWa71rg','spotify:track:2XhWx5K2hFm1lsKSWa71rg','https://api.spotify.com/v1/tracks/2XhWx5K2hFm1lsKSWa71rg','https://api.spotify.com/v1/audio-analysis/2XhWx5K2hFm1lsKSWa71rg',228562,4
53,0,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,'audio_features','71SDPonZOsIKNtqnaX8LXj','spotify:track:71SDPonZOsIKNtqnaX8LXj','https://api.spotify.com/v1/tracks/71SDPonZOsIKNtqnaX8LXj','https://api.spotify.com/v1/audio-analysis/71SDPonZOsIKNtqnaX8LXj',313547,4
54,0,0.769,0.632,10,-4.228,0,0.0537,0.0325,0,0.116,0.291,131.932,'audio_features','4cg1yakyRSIOjxKM2I7J1q','spotify:track:4cg1yakyRSIOjxKM2I7J1q','https://api.spotify.com/v1/tracks/4cg1yakyRSIOjxKM2I7J1q','https://api.spotify.com/v1/audio-analysis/4cg1yakyRSIOjxKM2I7J1q',176387,4
55,0,0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,'audio_features','5cgEadiGKjtTP1Q6NJqVP5','spotify:track:5cgEadiGKjtTP1Q6NJqVP5','https://api.spotify.com/v1/tracks/5cgEadiGKjtTP1Q6NJqVP5','https://api.spotify.com/v1/audio-analysis/5cgEadiGKjtTP1Q6NJqVP5',176640,4
56,0,0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.47,136.173,'audio_features','1QMCsDhbrqwBvDRXSaeh9r','spotify:track:1QMCsDhbrqwBvDRXSaeh9r','https://api.spotify.com/v1/tracks/1QMCsDhbrqwBvDRXSaeh9r','https://api.spotify.com/v1/audio-analysis/1QMCsDhbrqwBvDRXSaeh9r',198944,4
57,0,0.795,0.482,11,-8.995,1,0.22,0.234,3.99E-06,0.104,0.0593,132.985,'audio_features','23NWj2izXAJ4yL6Nah73wf','spotify:track:23NWj2izXAJ4yL6Nah73wf','https://api.spotify.com/v1/tracks/23NWj2izXAJ4yL6Nah73wf','https://api.spotify.com/v1/audio-analysis/23NWj2izXAJ4yL6Nah73wf',209453,4
58,0,0.727,0.599,1,-6.941,1,0.327,0.317,0,0.219,0.381,167.909,'audio_features','0Y0TOsE1q11qgbi7c5WZsG','spotify:track:0Y0TOsE1q11qgbi7c5WZsG','https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG','https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG',197133,3
59,0,0.596,0.574,6,-9.373,0,0.212,0.0409,0,0.147,0.439,131.075,'audio_features','4U8hMes3PqpsLJBeMXD71p','spotify:track:4U8hMes3PqpsLJBeMXD71p','https://api.spotify.com/v1/tracks/4U8hMes3PqpsLJBeMXD71p','https://api.spotify.com/v1/audio-analysis/4U8hMes3PqpsLJBeMXD71p',248360,4
60,0,0.567,0.455,6,-11.75,0,0.496,0.738,0,0.708,0.351,127.002,'audio_features','40IQooNkPRVtn4zlE3ZFpA','spotify:track:40IQooNkPRVtn4zlE3ZFpA','https://api.spotify.com/v1/tracks/40IQooNkPRVtn4zlE3ZFpA','https://api.spotify.com/v1/audio-analysis/40IQooNkPRVtn4zlE3ZFpA',496173,4
61,0,0.481,0.741,6,-3.674,1,0.102,0.0567,0,0.115,0.429,174.002,'audio_features','4BsFUZlt8vQ1wH3vlmBu8c','spotify:track:4BsFUZlt8vQ1wH3vlmBu8c','https://api.spotify.com/v1/tracks/4BsFUZlt8vQ1wH3vlmBu8c','https://api.spotify.com/v1/audio-analysis/4BsFUZlt8vQ1wH3vlmBu8c',196040,4
62,0,0.592,0.455,1,-7.698,1,0.393,0.00322,3.72E-05,0.154,0.0568,146.316,'audio_features','17Q87zeXgsAi9iQQbMu9v0','spotify:track:17Q87zeXgsAi9iQQbMu9v0','https://api.spotify.com/v1/tracks/17Q87zeXgsAi9iQQbMu9v0','https://api.spotify.com/v1/audio-analysis/17Q87zeXgsAi9iQQbMu9v0',202451,4
63,0,0.712,0.562,10,-6.008,1,0.129,0.125,0,0.136,0.136,140,'audio_features','6jmTHeoWvBaSrwWttr8Xvu','spotify:track:6jmTHeoWvBaSrwWttr8Xvu','https://api.spotify.com/v1/tracks/6jmTHeoWvBaSrwWttr8Xvu','https://api.spotify.com/v1/audio-analysis/6jmTHeoWvBaSrwWttr8Xvu',236480,4
64,0,0.394,0.661,4,-8.684,1,0.193,0.0101,0,0.343,0.32,149.822,'audio_features','2N3U8uTYhjX2KwGT0pf5x0','spotify:track:2N3U8uTYhjX2KwGT0pf5x0','https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0','https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0',260987,4
65,0,0.827,0.477,7,-10.408,0,0.275,0.535,0,0.136,0.563,95.03,'audio_features','2durxb17bXcmQJHSt8JAdO','spotify:track:2durxb17bXcmQJHSt8JAdO','https://api.spotify.com/v1/tracks/2durxb17bXcmQJHSt8JAdO','https://api.spotify.com/v1/audio-analysis/2durxb17bXcmQJHSt8JAdO',310933,4
66,0,0.508,0.234,7,-8.724,1,0.109,0.614,0.000163,0.111,0.411,195.092,'audio_features','7JXZq0JgG2zTrSOAgY8VMC','spotify:track:7JXZq0JgG2zTrSOAgY8VMC','https://api.spotify.com/v1/tracks/7JXZq0JgG2zTrSOAgY8VMC','https://api.spotify.com/v1/audio-analysis/7JXZq0JgG2zTrSOAgY8VMC',320400,4
67,0,0.653,0.734,11,-4.139,1,0.362,0.593,0,0.788,0.287,144.926,'audio_features','0tCuyg1OikbQ4nIq36n26D','spotify:track:0tCuyg1OikbQ4nIq36n26D','https://api.spotify.com/v1/tracks/0tCuyg1OikbQ4nIq36n26D','https://api.spotify.com/v1/audio-analysis/0tCuyg1OikbQ4nIq36n26D',130293,4
68,0,0.611,0.612,4,-9.151,0,0.434,0.654,0,0.124,0.284,91.47,'audio_features','1DmnEYXa4WfbdhAPwNzgD8','spotify:track:1DmnEYXa4WfbdhAPwNzgD8','https://api.spotify.com/v1/tracks/1DmnEYXa4WfbdhAPwNzgD8','https://api.spotify.com/v1/audio-analysis/1DmnEYXa4WfbdhAPwNzgD8',253935,4
69,0,0.857,0.639,2,-8.622,1,0.128,0.0239,0,0.121,0.48,105.504,'audio_features','3a8tAZFJxlmBwOtrf5L1oC','spotify:track:3a8tAZFJxlmBwOtrf5L1oC','https://api.spotify.com/v1/tracks/3a8tAZFJxlmBwOtrf5L1oC','https://api.spotify.com/v1/audio-analysis/3a8tAZFJxlmBwOtrf5L1oC',180667,4
70,0,0.478,0.395,3,-7.917,1,0.213,0.747,4.73E-06,0.264,0.191,74.515,'audio_features','2mmUoyPxzbxehpfm1TpTRK','spotify:track:2mmUoyPxzbxehpfm1TpTRK','https://api.spotify.com/v1/tracks/2mmUoyPxzbxehpfm1TpTRK','https://api.spotify.com/v1/audio-analysis/2mmUoyPxzbxehpfm1TpTRK',294973,3
71,0,0.559,0.493,7,-7.467,0,0.296,0.153,0,0.132,0.215,154.182,'audio_features','2YaDRtIlQiZ5WDDB2YuEOC','spotify:track:2YaDRtIlQiZ5WDDB2YuEOC','https://api.spotify.com/v1/tracks/2YaDRtIlQiZ5WDDB2YuEOC','https://api.spotify.com/v1/audio-analysis/2YaDRtIlQiZ5WDDB2YuEOC',264907,4
72,0,0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.372,189.861,'audio_features','7lL3MvFWFFSD25pBz72Agj','spotify:track:7lL3MvFWFFSD25pBz72Agj','https://api.spotify.com/v1/tracks/7lL3MvFWFFSD25pBz72Agj','https://api.spotify.com/v1/audio-analysis/7lL3MvFWFFSD25pBz72Agj',269787,4
73,0,0.742,0.559,5,-5.876,1,0.141,0.0324,0,0.0987,0.429,146.923,'audio_features','5MD2QLnFM2ChpKAh33z0zr','spotify:track:5MD2QLnFM2ChpKAh33z0zr','https://api.spotify.com/v1/tracks/5MD2QLnFM2ChpKAh33z0zr','https://api.spotify.com/v1/audio-analysis/5MD2QLnFM2ChpKAh33z0zr',280831,4
74,0,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.291,130.009,'audio_features','7xVLFuuYdAvcTfcP3IG3dS','spotify:track:7xVLFuuYdAvcTfcP3IG3dS','https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS','https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS',283693,4
75,0,0.504,0.705,6,-8.205,0,0.364,0.0752,0,0.128,0.564,175.483,'audio_features','6Ius4TC0L3cN74HT7ENE6e','spotify:track:6Ius4TC0L3cN74HT7ENE6e','https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e','https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e',239320,4
76,0,0.563,0.501,11,-8.041,0,0.426,0.208,7.89E-05,0.104,0.395,130.288,'audio_features','1OHoBC4icbuNhpSxP400sv','spotify:track:1OHoBC4icbuNhpSxP400sv','https://api.spotify.com/v1/tracks/1OHoBC4icbuNhpSxP400sv','https://api.spotify.com/v1/audio-analysis/1OHoBC4icbuNhpSxP400sv',236973,4
77,0,0.488,0.774,6,-2.763,1,0.252,0.263,0.00104,0.296,0.522,74.893,'audio_features','4QRWA5UqYU1st9aO0UfxOj','spotify:track:4QRWA5UqYU1st9aO0UfxOj','https://api.spotify.com/v1/tracks/4QRWA5UqYU1st9aO0UfxOj','https://api.spotify.com/v1/audio-analysis/4QRWA5UqYU1st9aO0UfxOj',287400,4
78,0,0.786,0.44,8,-7.673,0,0.157,0.306,0,0.121,0.301,98.014,'audio_features','3LmuxO8mh3wwIfRUqHJFFy','spotify:track:3LmuxO8mh3wwIfRUqHJFFy','https://api.spotify.com/v1/tracks/3LmuxO8mh3wwIfRUqHJFFy','https://api.spotify.com/v1/audio-analysis/3LmuxO8mh3wwIfRUqHJFFy',235703,4
79,0,0.607,0.754,8,-4.923,1,0.319,0.293,0,0.439,0.535,88.768,'audio_features','2Vad27HyoEZUnj7U3RKFRI','spotify:track:2Vad27HyoEZUnj7U3RKFRI','https://api.spotify.com/v1/tracks/2Vad27HyoEZUnj7U3RKFRI','https://api.spotify.com/v1/audio-analysis/2Vad27HyoEZUnj7U3RKFRI',133494,4
80,0,0.61,0.738,1,-6.231,1,0.227,0.216,0,0.0866,0.201,151.808,'audio_features','66urf1ZXFy4qVKdNqcdbaZ','spotify:track:66urf1ZXFy4qVKdNqcdbaZ','https://api.spotify.com/v1/tracks/66urf1ZXFy4qVKdNqcdbaZ','https://api.spotify.com/v1/audio-analysis/66urf1ZXFy4qVKdNqcdbaZ',312360,4
81,0,0.806,0.696,11,-5.109,1,0.0502,0.0453,5.71E-06,0.0785,0.131,127.023,'audio_features','0lwkTJnLBVWvEnxtku7Msy','spotify:track:0lwkTJnLBVWvEnxtku7Msy','https://api.spotify.com/v1/tracks/0lwkTJnLBVWvEnxtku7Msy','https://api.spotify.com/v1/audio-analysis/0lwkTJnLBVWvEnxtku7Msy',218280,4
82,0,0.901,0.352,2,-10.038,1,0.0916,0.585,0,0.122,0.192,111.065,'audio_features','5v7kaZNsnyByrSJOfO8gKq','spotify:track:5v7kaZNsnyByrSJOfO8gKq','https://api.spotify.com/v1/tracks/5v7kaZNsnyByrSJOfO8gKq','https://api.spotify.com/v1/audio-analysis/5v7kaZNsnyByrSJOfO8gKq',224865,4
83,0,0.652,0.824,0,-4.798,1,0.118,0.121,0,0.181,0.326,84.015,'audio_features','0vgtBFdPTkZwQ2gmFu7Dra','spotify:track:0vgtBFdPTkZwQ2gmFu7Dra','https://api.spotify.com/v1/tracks/0vgtBFdPTkZwQ2gmFu7Dra','https://api.spotify.com/v1/audio-analysis/0vgtBFdPTkZwQ2gmFu7Dra',240067,4
84,0,0.706,0.568,4,-5.737,1,0.201,0.0261,0,0.3,0.243,64.049,'audio_features','746PsZ5jTdqIJ6LgJAHcEZ','spotify:track:746PsZ5jTdqIJ6LgJAHcEZ','https://api.spotify.com/v1/tracks/746PsZ5jTdqIJ6LgJAHcEZ','https://api.spotify.com/v1/audio-analysis/746PsZ5jTdqIJ6LgJAHcEZ',204027,4
85,0,0.684,0.275,0,-14.955,0,0.0513,0.347,3.96E-05,0.0706,0.503,112.026,'audio_features','5rqfg8Hz5D1aCcn2XUxzNA','spotify:track:5rqfg8Hz5D1aCcn2XUxzNA','https://api.spotify.com/v1/tracks/5rqfg8Hz5D1aCcn2XUxzNA','https://api.spotify.com/v1/audio-analysis/5rqfg8Hz5D1aCcn2XUxzNA',256133,4
86,0,0.84,0.483,10,-8.838,0,0.157,0.273,0,0.111,0.198,91.992,'audio_features','6t2eIONH4Sax3R21QWiKNp','spotify:track:6t2eIONH4Sax3R21QWiKNp','https://api.spotify.com/v1/tracks/6t2eIONH4Sax3R21QWiKNp','https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp',337640,4
87,0,0.943,0.949,1,-4.22,1,0.222,0.0362,0,0.417,0.7,110.984,'audio_features','5BtN3kFKoISSWFpXWz7O4L','spotify:track:5BtN3kFKoISSWFpXWz7O4L','https://api.spotify.com/v1/tracks/5BtN3kFKoISSWFpXWz7O4L','https://api.spotify.com/v1/audio-analysis/5BtN3kFKoISSWFpXWz7O4L',199432,4
88,0,0.302,0.565,9,-7.663,0,0.073,0.137,0,0.381,0.204,76.278,'audio_features','0AAyo5bMIVgVxv9DF6XV2B','spotify:track:0AAyo5bMIVgVxv9DF6XV2B','https://api.spotify.com/v1/tracks/0AAyo5bMIVgVxv9DF6XV2B','https://api.spotify.com/v1/audio-analysis/0AAyo5bMIVgVxv9DF6XV2B',328907,4
89,0,0.419,0.414,6,-11.448,0,0.132,0.363,1.10E-05,0.141,0.134,79.542,'audio_features','4MSjMv3kpbLEeyGfIh52qH','spotify:track:4MSjMv3kpbLEeyGfIh52qH','https://api.spotify.com/v1/tracks/4MSjMv3kpbLEeyGfIh52qH','https://api.spotify.com/v1/audio-analysis/4MSjMv3kpbLEeyGfIh52qH',297373,4
90,0,0.623,0.742,1,-6.963,1,0.296,0.0763,0,0.31,0.36,82.884,'audio_features','0P7HlSwSY8mJCWIk4yunb0','spotify:track:0P7HlSwSY8mJCWIk4yunb0','https://api.spotify.com/v1/tracks/0P7HlSwSY8mJCWIk4yunb0','https://api.spotify.com/v1/audio-analysis/0P7HlSwSY8mJCWIk4yunb0',253533,4
91,0,0.538,0.447,1,-10.546,1,0.153,0.101,1.68E-05,0.323,0.17,99.995,'audio_features','4dWVEAVhqNUjvsBHUo477f','spotify:track:4dWVEAVhqNUjvsBHUo477f','https://api.spotify.com/v1/tracks/4dWVEAVhqNUjvsBHUo477f','https://api.spotify.com/v1/audio-analysis/4dWVEAVhqNUjvsBHUo477f',290133,4
92,0,0.776,0.762,0,-4.356,1,0.216,0.193,0,0.18,0.658,120.039,'audio_features','55Q46o5adtSobImSKrrlqW','spotify:track:55Q46o5adtSobImSKrrlqW','https://api.spotify.com/v1/tracks/55Q46o5adtSobImSKrrlqW','https://api.spotify.com/v1/audio-analysis/55Q46o5adtSobImSKrrlqW',236000,4
93,0,0.626,0.77,2,-6.368,1,0.25,0.244,0,0.229,0.47,155.738,'audio_features','2p2DLGuXtnLLClzpmKkyCx','spotify:track:2p2DLGuXtnLLClzpmKkyCx','https://api.spotify.com/v1/tracks/2p2DLGuXtnLLClzpmKkyCx','https://api.spotify.com/v1/audio-analysis/2p2DLGuXtnLLClzpmKkyCx',248175,4
94,0,0.526,0.506,5,-10.47,1,0.519,0.341,0,0.646,0.0993,85.349,'audio_features','3I0FBDc1c1BLNtXWKVjmFg','spotify:track:3I0FBDc1c1BLNtXWKVjmFg','https://api.spotify.com/v1/tracks/3I0FBDc1c1BLNtXWKVjmFg','https://api.spotify.com/v1/audio-analysis/3I0FBDc1c1BLNtXWKVjmFg',258827,3
95,0,0.872,0.639,8,-5.658,0,0.103,0.125,0,0.144,0.479,111.968,'audio_features','1o5jdqnWybW9Mau4GDWPMa','spotify:track:1o5jdqnWybW9Mau4GDWPMa','https://api.spotify.com/v1/tracks/1o5jdqnWybW9Mau4GDWPMa','https://api.spotify.com/v1/audio-analysis/1o5jdqnWybW9Mau4GDWPMa',241453,4
96,0,0.823,0.564,1,-6.617,1,0.116,0.151,0,0.122,0.366,131.988,'audio_features','7tk5tOCj84jine8kKJkPYs','spotify:track:7tk5tOCj84jine8kKJkPYs','https://api.spotify.com/v1/tracks/7tk5tOCj84jine8kKJkPYs','https://api.spotify.com/v1/audio-analysis/7tk5tOCj84jine8kKJkPYs',195413,4
97,0,0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.471,100,'audio_features','62vpWI1CHwFy7tMIcSStl8','spotify:track:62vpWI1CHwFy7tMIcSStl8','https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8','https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8',292987,4
98,0,0.825,0.813,7,-6.718,1,0.296,0.0305,0,0.107,0.349,94.978,'audio_features','3nHRqCyqdKCdrj2vaRXyuo','spotify:track:3nHRqCyqdKCdrj2vaRXyuo','https://api.spotify.com/v1/tracks/3nHRqCyqdKCdrj2vaRXyuo','https://api.spotify.com/v1/audio-analysis/3nHRqCyqdKCdrj2vaRXyuo',323303,4
99,0,0.78,0.66,1,-3.782,0,0.142,0.0445,0,0.174,0.409,142.085,'audio_features','37iV3BGS1iBa8ex4Q04ZLf','spotify:track:37iV3BGS1iBa8ex4Q04ZLf','https://api.spotify.com/v1/tracks/37iV3BGS1iBa8ex4Q04ZLf','https://api.spotify.com/v1/audio-analysis/37iV3BGS1iBa8ex4Q04ZLf',200733,4
100,0,0.715,0.703,5,-3.825,1,0.0503,0.192,0,0.113,0.599,119.749,'audio_features','0PJIbOdMs3bd5AT8liULMQ','spotify:track:0PJIbOdMs3bd5AT8liULMQ','https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ','https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ',238320,4
101,0,0.743,0.5,3,-7.104,0,0.133,0.387,0,0.123,0.389,98.048,'audio_features','7BDDX02cT4vV6tcDYpOEGj','spotify:track:7BDDX02cT4vV6tcDYpOEGj','https://api.spotify.com/v1/tracks/7BDDX02cT4vV6tcDYpOEGj','https://api.spotify.com/v1/audio-analysis/7BDDX02cT4vV6tcDYpOEGj',235703,4
